filepath,class_name,label,split
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_89.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_85.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_133.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_315.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_161.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_195.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_421.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_296.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_79.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_383.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_127.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_338.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_327.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_404.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_86.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_43.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_218.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_475.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_288.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_160.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_364.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_443.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_164.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_57.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_388.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_100.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_62.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_386.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_484.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_168.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_317.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_372.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_49.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_34.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_224.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_53.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_159.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_469.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_219.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_452.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_235.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_335.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_278.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_330.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_291.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_269.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_241.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_114.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_52.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_117.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_216.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_243.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_63.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_35.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_390.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_424.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_233.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_477.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_9.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_381.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_453.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_409.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_463.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_111.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_149.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_167.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_380.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_134.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_316.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_251.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_459.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_42.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_417.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_465.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_16.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_189.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_367.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_187.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_268.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_70.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_387.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_319.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_359.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_32.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_328.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_137.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_442.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_467.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_373.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_351.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_432.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_97.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_293.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_95.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_200.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_116.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_287.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_205.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_321.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_402.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_349.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_355.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_93.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_427.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_306.jpg,bacterial_blight,0,train
/kaggle/input/datasets/shreyastiwari31/asdid-484/asdid_484/bacterial_blight/bacterial_blight_50.jpg,bacterial_blight,0,train
